ou_mean,ou_std,PV2_V_num_-200_0,PV2_V_mean_-200_0,PV2_V_median_-200_0,PV2_V_num_-200_-70,PV2_V_mean_-200_-70,PV2_V_median_-200_-70,PV2_V_num_-70_-50,PV2_V_mean_-70_-50,PV2_V_median_-70_-50,PV2_V_num_-50_0,PV2_V_mean_-50_0,PV2_V_median_-50_0,PV3_V_num_-200_0,PV3_V_mean_-200_0,PV3_V_median_-200_0,PV3_V_num_-200_-70,PV3_V_mean_-200_-70,PV3_V_median_-200_-70,PV3_V_num_-70_-50,PV3_V_mean_-70_-50,PV3_V_median_-70_-50,PV3_V_num_-50_0,PV3_V_mean_-50_0,PV3_V_median_-50_0,PV4_V_num_-200_0,PV4_V_mean_-200_0,PV4_V_median_-200_0,PV4_V_num_-200_-70,PV4_V_mean_-200_-70,PV4_V_median_-200_-70,PV4_V_num_-70_-50,PV4_V_mean_-70_-50,PV4_V_median_-70_-50,PV4_V_num_-50_0,PV4_V_mean_-50_0,PV4_V_median_-50_0,PV5A_V_num_-200_0,PV5A_V_mean_-200_0,PV5A_V_median_-200_0,PV5A_V_num_-200_-70,PV5A_V_mean_-200_-70,PV5A_V_median_-200_-70,PV5A_V_num_-70_-50,PV5A_V_mean_-70_-50,PV5A_V_median_-70_-50,PV5A_V_num_-50_0,PV5A_V_mean_-50_0,PV5A_V_median_-50_0,PV5B_V_num_-200_0,PV5B_V_mean_-200_0,PV5B_V_median_-200_0,PV5B_V_num_-200_-70,PV5B_V_mean_-200_-70,PV5B_V_median_-200_-70,PV5B_V_num_-70_-50,PV5B_V_mean_-70_-50,PV5B_V_median_-70_-50,PV5B_V_num_-50_0,PV5B_V_mean_-50_0,PV5B_V_median_-50_0,PV6_V_num_-200_0,PV6_V_mean_-200_0,PV6_V_median_-200_0,PV6_V_num_-200_-70,PV6_V_mean_-200_-70,PV6_V_median_-200_-70,PV6_V_num_-70_-50,PV6_V_mean_-70_-50,PV6_V_median_-70_-50,PV6_V_num_-50_0,PV6_V_mean_-50_0,PV6_V_median_-50_0
0.016,0.0094736842105263,305271,-48.6309340199087,-50.032762083494454,1112,-73.8468027442333,-72.74071391067994,152271,-54.74508285557188,-53.840660989091965,151888,-42.31675776255646,-45.8951577235436,305901,-48.73182662467344,-50.087197953933554,1251,-74.00843851760742,-72.60737314955169,153687,-54.82802811963006,-53.94607607284661,150963,-42.31616211990433,-45.881882093501034,305281,-48.561253070271825,-49.963036462612536,1348,-75.14343495240189,-72.98816803880717,150478,-54.68298711873079,-53.75045842535374,153455,-42.32477281663965,-45.96883615430106,305262,-48.58220306073853,-49.95919435900678,1109,-73.70685147801501,-72.86190803396019,150637,-54.76505999261243,-53.83845668178408,153516,-42.33379732621285,-45.90575723207843,306719,-48.751149351376554,-50.104203839268955,1061,-74.03500782433439,-72.76689801921972,154674,-54.7726296694521,-53.89036305190595,150984,-42.4048303999789,-45.90280695944533,306409,-48.82811838128289,-50.15787355365315,1154,-73.78732264298752,-72.67415139740787,155500,-54.818606184493824,-53.943011718616006,149755,-42.41548591413782,-45.993174549448185
0.004,0.0,319996,-64.4307249350778,-64.43071234133087,0,,,319996,-64.4307249350778,-64.43071234133087,0,,,319996,-64.4307249135517,-64.43071231997068,0,,,319996,-64.4307249135517,-64.43071231997068,0,,,319996,-64.43072493005278,-64.43071338125209,0,,,319996,-64.43072493005278,-64.43071338125209,0,,,319996,-64.43072494584085,-64.43071235208787,0,,,319996,-64.43072494584085,-64.43071235208787,0,,,319996,-64.43072494584085,-64.43071235208787,0,,,319996,-64.43072494584085,-64.43071235208787,0,,,319996,-64.43072494584085,-64.43071235208787,0,,,319996,-64.43072494584085,-64.43071235208787,0,,
0.018,0.0078947368421052,295104,-46.36396234668387,-48.502560773196734,68,-71.2373037953944,-71.13825962450885,109313,-53.44066174153279,-52.66224108957995,185723,-42.189645605259095,-46.11652368632861,295722,-46.51246364621319,-48.59086547521159,67,-71.40511878631477,-71.08806461024814,112052,-53.51355155013904,-52.7650965987162,183603,-42.23065066001428,-46.153467175684554,295123,-46.410753649913964,-48.50447940211134,110,-75.4193581508208,-74.44499498429205,109509,-53.50316012004539,-52.766692476404444,185504,-42.20667564279432,-46.152506433691414,295257,-46.43438379916444,-48.55700031621779,0,,,110395,-53.51455645180916,-52.757090117497306,184862,-42.206280349084324,-46.119179487082306,295743,-46.55089734390867,-48.64468518272674,57,-72.06254261943826,-71.83664306133231,113755,-53.4634552513009,-52.757253101593655,181931,-42.22072717754833,-46.17587448087125,296100,-46.58237863585863,-48.668250020319434,40,-71.22749812501094,-71.03021687931746,113864,-53.47543066530196,-52.73637627028758,182196,-42.269132016503114,-46.21045202174669
0.016,0.0126315789473684,308009,-50.01153995506421,-50.5402051025451,8606,-76.01384967984124,-74.09689244875355,154639,-56.05126668900591,-55.009866464848706,144764,-42.014018610659264,-44.9060187601128,308584,-50.1769660840078,-50.59902154197705,8693,-76.40548862536289,-74.54063734272916,155661,-56.216971361477995,-55.18254401371488,144230,-42.077418084643696,-44.972755089779014,308222,-49.97064812600745,-50.47186925284747,7685,-77.11666622382982,-74.44279488779574,154709,-56.05468466231507,-54.98062661917666,145828,-42.08552073224643,-45.02802427751421,308099,-50.02687098602734,-50.527831493641045,8330,-76.28412285575828,-74.61748098543244,154706,-56.1156147022356,-55.044197239425614,145063,-42.025601927517755,-44.917433046529666,309215,-50.267067838409766,-50.73407221953138,7963,-75.78814541732399,-74.21598280941018,159235,-56.20857496079726,-55.14390513820838,142017,-42.17423228073523,-45.00460008836634,309147,-50.29581205349143,-50.748645723299354,8074,-76.2015787326026,-74.2710072479789,159291,-56.2114854834255,-55.19881419009733,141782,-42.17435307777681,-45.09443417643659
0.028,0.0086842105263157,274441,-41.80813441236027,-44.095948189258934,0,,,34772,-53.33106507233261,-53.28609279471287,239669,-40.13634813666937,-43.30846738032322,274698,-41.85622086305558,-44.14864153173099,0,,,34798,-53.33854202330992,-53.28570425394426,239900,-40.190686007972104,-43.354162714166904,274467,-41.81342774999869,-44.1253263647859,0,,,34752,-53.360733947756344,-53.329762966204655,239715,-40.13938989260773,-43.33245842574445,274556,-41.82206626858568,-44.140896104199726,0,,,35014,-53.28185070128605,-53.221000074768995,239542,-40.1469826000575,-43.33163770328683,274796,-41.901300678352484,-44.21316683831009,0,,,34992,-53.34257261172066,-53.305157845917506,239804,-40.23179980475397,-43.421919891802304,274745,-41.88747734683954,-44.20140935196333,0,,,35448,-53.32519799901612,-53.247527524974274,239297,-40.193163077632825,-43.399772871989434
0.018,0.0126315789473684,302006,-48.227128663301514,-49.226466435735844,4478,-75.4383496253696,-73.73123857518021,132698,-55.54433805183743,-54.53584855237464,164830,-41.59708013507196,-44.84159405801783,302723,-48.43384080499099,-49.3943774693927,4718,-75.54323005491898,-73.69723306230165,136060,-55.59060541627577,-54.61532753300533,161945,-41.63121342228349,-44.879570578257315,301735,-48.130954928834214,-49.146539274251886,4134,-76.7557965900874,-74.58331014937063,131756,-55.458042553282155,-54.431240027774706,165845,-41.59640247036769,-44.91058736968718,301765,-48.18405095837116,-49.17351147079615,4521,-75.28140990015258,-73.60809292257849,131873,-55.49398179878525,-54.45607422018894,165371,-41.614037658011824,-44.85386322028568,303216,-48.42558464360934,-49.37591167003251,4338,-75.61558196677798,-73.72986659177948,136353,-55.61759645792936,-54.656986501209914,162525,-41.66599322502214,-44.88791732353053,302634,-48.39143196388016,-49.33982920437671,4385,-75.70920952928749,-73.9772241419953,135348,-55.58954106677031,-54.6381105990499,162901,-41.67546259915994,-44.93285581833577
0.034,0.0031578947368421,266253,-39.68228271870341,-41.910593048651165,0,,,25658,-53.14397314194649,-53.47498915755213,240595,-38.24667494265,-41.356820173850075,266340,-39.68854878379779,-41.92582999406032,0,,,25772,-53.13857899295511,-53.456879924075835,240568,-38.247649834018915,-41.36696929282154,266191,-39.68788301166396,-41.90577899560855,0,,,25802,-53.135977493836336,-53.45038158134132,240389,-38.2444403673291,-41.34843681255812,266179,-39.68719289576397,-41.90416813449823,0,,,25770,-53.13695380199047,-53.45921095495193,240409,-38.24548173456178,-41.34493151647274,266333,-39.70786846748821,-41.940309065611146,0,,,25769,-53.1500088551673,-53.47759953955603,240564,-38.26795844084206,-41.37955158446381,266301,-39.71273821425566,-41.9406733694052,0,,,25758,-53.14893815752285,-53.47589439166316,240543,-38.273953306199,-41.386193821430325
0.022,0.0134210526315789,291089,-45.760289726785274,-47.27412231252448,1755,-75.46138803019265,-73.89339845180776,98131,-54.87271173328537,-53.96104205679873,191203,-40.81090864258501,-44.21940063389391,291842,-45.8564000223155,-47.27619725702675,1876,-75.14447341747979,-73.40424609708396,98775,-54.940987787336006,-54.036635465427686,191191,-40.875649975612305,-44.24423761166502,291147,-45.788425161238635,-47.2623405084351,2024,-76.97020993278805,-74.065952705476,96963,-54.91903977002887,-54.02982371456265,192160,-40.852727218431895,-44.315772755382596,291415,-45.77339509946429,-47.24446772977486,1833,-74.68088080586806,-73.28036194840485,96853,-54.95810349130117,-54.04904780287932,192729,-40.882828639956806,-44.26892036139709,292004,-45.89708156017119,-47.38381759713086,1780,-75.49566108930618,-73.41084998321858,100153,-54.86487467349959,-54.03603426997045,190071,-40.89454642729434,-44.32529272590439,291943,-45.923505686713106,-47.43519538563618,1702,-75.12665711225712,-73.57834329420588,100556,-54.88182558325109,-53.98501822705636,189685,-40.912479093980174,-44.30107724221717
0.01,0.0055263157894736,319898,-55.663291429776535,-55.49771074505742,739,-72.05907376103352,-71.32624029786221,299885,-56.263363179519324,-55.79343090135869,19274,-45.6981051781209,-48.510616574107004,319958,-55.814915179830365,-55.60159735931764,845,-71.96289592457667,-71.169519130156,302440,-56.32204777497186,-55.843374309673194,16673,-45.79738829181364,-48.54934543289644,319907,-55.727765436916734,-55.55486336774716,873,-73.24790188146879,-72.08179427078393,302384,-56.22770728353816,-55.791307309065516,16650,-45.72959760118923,-48.553304493470705,319935,-55.62997156212391,-55.484506746596914,690,-71.88527607909138,-71.4807571241852,299858,-56.24198565343888,-55.77517041891829,19387,-45.585432360069774,-48.40281668369152,319945,-55.91990579857602,-55.74252929142384,656,-72.39485618392666,-71.50983669200299,303578,-56.40241415079512,-55.96659552354717,15711,-45.908672395052115,-48.62630213886298,319930,-55.929777774577644,-55.72051573764465,738,-72.19790476041359,-71.65138015651222,305109,-56.36207124963774,-55.91985204022282,14083,-45.71160639080588,-48.52510625160222
0.012,0.0071052631578947,317505,-52.61693521233048,-53.14876587952804,1153,-72.78782930177718,-71.93785593029205,237978,-55.372026991661876,-54.63259186572863,78374,-43.95451818185026,-47.16725570167161,317733,-52.73649419474661,-53.24531246758068,1270,-72.77043448334537,-71.95617057340084,240868,-55.399495555340685,-54.640757645151936,75595,-43.91481397925499,-47.11715306159422,317822,-52.646180618270705,-53.17661974859556,1369,-73.8380924511825,-72.23629682498999,240332,-55.27116148086058,-54.53121693620889,76121,-43.97736875338179,-47.139952347290055,317784,-52.63369196491792,-53.11418066761473,1097,-72.78957358976564,-72.29855815567441,239842,-55.298956130571696,-54.560970768303655,76845,-44.02736376970438,-47.18709389856316,318094,-52.89622859065876,-53.39489242558033,1075,-72.81603804474098,-71.74371278997943,244705,-55.43210427680001,-54.71863958049564,72314,-44.0188984064574,-47.1495169931176,318076,-52.85267497094249,-53.32308322057392,1276,-72.69572021264676,-71.62224596800402,243807,-55.3920283386299,-54.671070947408126,72993,-44.0239947927859,-47.151201131024244
0.008,0.0094736842105263,319927,-60.01147249515641,-58.88913904144496,39238,-76.49438626602357,-74.69990127419808,255709,-58.95503399653554,-58.4579446677008,24980,-44.934781602545,-47.214617683144965,319966,-60.30263104213039,-59.10506409558225,40850,-76.54281490060485,-74.84451325228042,257165,-59.01562354451175,-58.556134816356376,21951,-45.15807145516029,-47.4749105273758,319884,-60.037896876307116,-58.95330543815765,38232,-76.45815895664082,-74.5314867213055,258896,-58.93546480944959,-58.498904200904114,22756,-44.99288863785679,-47.32815281964009,319931,-59.98904679267968,-58.87099072270348,38907,-76.4812089471345,-74.68889415751171,256522,-58.92673608268914,-58.441427055684215,24502,-44.922746694925124,-47.1606029515276,319950,-60.41570764653232,-59.334728185244515,41032,-76.24278708717749,-74.49181376973556,257378,-59.16849431576371,-58.75133873836407,21540,-45.16912217940184,-47.424705889041576,319897,-60.4606865258836,-59.30977545383858,40439,-76.34264553727004,-74.63385786697432,260520,-59.09973204704508,-58.6732959035994,18938,-45.26928935435341,-47.6973896777814
0.032,0.0126315789473684,271599,-41.245875013000386,-43.37548309420986,8,-70.4242909213626,-70.44024262297292,41957,-53.64382193622001,-53.37960844198143,229634,-38.9795987369054,-42.16966046708809,271851,-41.31554706306404,-43.44428919924484,12,-72.1448622303732,-72.40793097510576,42494,-53.65865728082036,-53.4280981359348,229345,-39.026950942043996,-42.20067722343667,271479,-41.234804120189054,-43.34556199072497,55,-77.38527516286034,-77.92636191313773,41856,-53.623382020542124,-53.38536451794573,229568,-38.96739493204207,-42.13937056121569,271460,-41.25568240666706,-43.387575985815715,0,,,42593,-53.58253524140514,-53.38632811897922,228867,-38.96160924282083,-42.13726405502575,271858,-41.34062841367793,-43.494086143265655,0,,,42760,-53.660492305544146,-53.420129352293614,229098,-39.04118721377134,-42.24007617994825,272066,-41.35793978913448,-43.47746098412307,0,,,42665,-53.59354688926212,-53.37737953736135,229401,-39.082308135711244,-42.24981138944358
0.034,0.0134210526315789,268879,-40.85389335588292,-42.96755418111291,11,-70.42880778470497,-70.41568308250105,42582,-53.8031084602333,-53.498868520363445,226286,-38.415700972650335,-41.62581549841174,269313,-40.93164390440373,-43.02105756224471,28,-71.85902777269462,-71.51440866354311,42834,-53.84232439535228,-53.52468523436909,226451,-38.48571937813711,-41.68595991251859,269069,-40.8895015220487,-42.963598668552656,105,-76.08314054663506,-73.09956105436405,42732,-53.76713975211867,-53.4483849850264,226232,-38.440764964245524,-41.646612925709334,269057,-40.87639557721177,-43.00189742083131,0,,,42864,-53.74731874051615,-53.48022367020739,226193,-38.43733136889463,-41.66461497333917,269479,-40.95474437925056,-43.054863931821224,8,-70.2652030026573,-70.26297861200894,42636,-53.78629202456095,-53.48208871547315,226835,-38.54188768132282,-41.737978714361404,269590,-40.980484672754166,-43.09044362469525,40,-71.41383884731502,-71.32421901393067,43072,-53.7363768508766,-53.42208395489284,226478,-38.549170717036304,-41.738021124696715
0.002,0.0047368421052631,319996,-69.64399113617758,-69.03789465651775,140195,-75.14104067209078,-74.12790740482482,179801,-65.35781442032314,-65.75804141121185,0,,,319996,-69.80662726950183,-69.17753914522338,142439,-75.17998343829768,-74.10910147097553,177557,-65.49603698397604,-65.89908351997347,0,,,319996,-69.63815124425481,-69.07799378587285,139680,-74.98231680196271,-73.93405273774201,180316,-65.49834642881616,-65.90141323409995,0,,,319996,-69.62613496792993,-69.00760510115354,139820,-75.07263352646599,-74.04444583722082,180176,-65.39954858320318,-65.79181823844411,0,,,319996,-69.93145451314957,-69.39784701103105,147057,-75.06228231981824,-74.05111981394052,172939,-65.56850489065106,-65.99499647978897,0,,,319996,-69.92040219657791,-69.32329361927121,145732,-75.06014074316094,-73.99030029241331,174264,-65.62218582446067,-65.9998099179616,0,,
0.034,0.001578947368421,266124,-39.659881039215996,-41.89544552929383,0,,,25733,-53.129084038454614,-53.476253122798504,240391,-38.21805085098346,-41.33799533816359,266081,-39.6717183320562,-41.896640997701944,0,,,25770,-53.13169704039055,-53.4727686890064,240311,-38.22832351736284,-41.3423124746798,266123,-39.66030970427997,-41.893485895957774,0,,,25771,-53.126613852529516,-53.47470287579868,240352,-38.21642688156769,-41.336718279471626,266135,-39.659330350130986,-41.89261857947867,0,,,25794,-53.12488359053073,-53.45921377059863,240341,-38.21417334286685,-41.33395065700379,266187,-39.67030110540324,-41.90437609271712,0,,,25748,-53.13691591593584,-53.48205364809344,240439,-38.22819563107672,-41.352458660968544,266115,-39.67334407898737,-41.90444391678727,0,,,25827,-53.127280467448685,-53.46836292954308,240288,-38.227267641109535,-41.34748867949694
0.02,0.0078947368421052,288750,-45.15733391167338,-47.463652995655465,0,,,81767,-53.24760884211822,-52.53848887619523,206983,-41.9613346738728,-45.70300567313737,288857,-45.2079059594954,-47.47785838565464,0,,,83189,-53.271365429115484,-52.572005529720464,205668,-41.94638190218834,-45.70991737433931,288770,-45.168525162666306,-47.47391015695652,51,-74.12779389103441,-74.49218793207685,82205,-53.231202255093855,-52.50992377363806,206514,-41.95194278525774,-45.70902911207098,288617,-45.15938304426463,-47.449479771985,0,,,81949,-53.25542522332059,-52.57383531035327,206668,-41.94910104351244,-45.68087368857847,289159,-45.245062803164174,-47.547217458285765,0,,,84143,-53.19965629004404,-52.48607013940445,205016,-41.98032561305932,-45.76686840323563,289004,-45.22291706907427,-47.509256390638114,0,,,83505,-53.20519953099386,-52.5108726539742,205499,-41.97929789339655,-45.7412098235258
0.036,0.0126315789473684,265777,-40.22461238736748,-42.3539273030637,0,,,38483,-53.768320512884685,-53.502202212003795,227294,-37.93153593222886,-41.145198519108476,266195,-40.25553102313,-42.36609396366431,0,,,38348,-53.75984944136204,-53.508809362320804,227847,-37.982674225795094,-41.17275298302114,266066,-40.25473967389169,-42.35618888434715,28,-73.88562105960409,-74.2052746561664,38299,-53.72643673134497,-53.493424160793595,227739,-37.985061707964874,-41.16955540605337,265844,-40.21882587002485,-42.33877542703814,0,,,38138,-53.71287928876039,-53.47130929415151,227706,-37.958735186056344,-41.16226089274901,266547,-40.32618894845922,-42.43326188151679,0,,,38531,-53.713779880423644,-53.50058877549209,228016,-38.063903555331,-41.229232393843404,266530,-40.28961589208219,-42.419665303977524,0,,,37966,-53.666268630216166,-53.41996445318526,228564,-38.067664938056204,-41.23173222917861
0.016,0.0118421052631578,307492,-49.649013750443174,-50.4357093045045,5965,-75.39213659887871,-73.69550350581527,155666,-55.777700482255625,-54.74559520259941,145861,-42.05557975105174,-45.120123324671006,307888,-49.80853947920055,-50.497963788129574,6262,-75.61054324962907,-73.83085392131954,156775,-55.898981017536315,-54.86644248856992,144851,-42.101301560352795,-45.18649983230915,307552,-49.573370669768515,-50.30543471997484,5436,-76.58019708213456,-74.43940963073153,154164,-55.753541298111465,-54.717743547143456,147952,-42.14144049562093,-45.284932732701456,307459,-49.66587625186668,-50.414921543354545,6073,-75.35265668554523,-73.77806468567927,155275,-55.80202666681608,-54.74824821690857,146111,-42.07721712794716,-45.16308880084106,308704,-49.87504542581207,-50.5578188462771,5666,-75.44728256752171,-73.68609800465066,158884,-55.88891349064887,-54.84198754513959,144154,-42.24154438346527,-45.221985704675234,308729,-49.93728072730089,-50.61242711797928,5606,-75.69965409651974,-74.10437894922782,159905,-55.924843008421696,-54.910824805647664,143218,-42.24365973224115,-45.31283559398697
0.018,0.0102631578947368,298727,-47.21686752870178,-48.86776054263419,852,-73.63343166685402,-72.06062782471895,124868,-54.519725054511476,-53.60537895524315,173007,-41.81592926505632,-45.474874239292745,299608,-47.369609068461386,-48.9621091368855,920,-74.09209641236919,-72.64689069726973,127191,-54.58870347082842,-53.72331257041135,171497,-41.87220372324916,-45.49899473799278,298768,-47.18811006145267,-48.7956294123259,1102,-75.36623815882056,-72.92473819598482,123398,-54.51523766707784,-53.66037245568244,174268,-41.821633201431105,-45.52984255332843,298817,-47.22142113897003,-48.83604002312838,850,-73.42815373949345,-72.47565166298064,123923,-54.572416368084106,-53.63756190076288,174044,-41.85936841386634,-45.49973535231881,300192,-47.452491006886795,-49.05650702939832,849,-74.51144917841091,-73.19194288987086,129446,-54.572393027389225,-53.683014079867725,169897,-41.89255826861843,-45.53551375806188,299735,-47.44368564339248,-49.00842591579458,860,-73.94931897320815,-73.11872953205855,128022,-54.59919521207132,-53.69998682417942,170853,-41.948567087294265,-45.6056852364985
