ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
-0.0002631578947368,0.0067105263157894,317518,-92.7917315538294,-92.46938283371796,278803,-97.47739397182265,-95.57218870684682,33588,-63.0267257885303,-63.988411604300666,5127,-32.98488047543965,-37.49372572037635
0.0004736842105263,0.0075,316429,-90.13094004882235,-89.81630053600433,266523,-96.12446357501106,-93.93025932054782,41947,-62.75386643256915,-63.73729577662707,7959,-33.7135806080095,-38.45874543439902
0.0004736842105263,0.0067105263157894,316731,-89.09326132411148,-89.02013088486484,268905,-94.53585575026413,-92.61636084550022,40798,-62.81410412785332,-63.716300398172486,7028,-33.401201154555984,-38.035857549645385
0.0001052631578947,0.0047368421052631,318385,-87.7227718041991,-87.77233675477122,279479,-91.40680293663432,-90.23589846854692,35619,-63.84920997029175,-64.98750752134839,3287,-33.18765227273773,-37.82471887040783
0.0019473684210526,0.0007894736842105,317557,-71.58493691671983,-70.92465658137884,166157,-80.13638710422296,-80.6861740730343,146272,-63.21683840278504,-63.511758053119365,5128,-33.19476472976968,-37.76487745763282
-0.0004473684210526,0.0051315789473684,318712,-91.64805544767891,-91.54526428156558,287957,-94.89083089242573,-93.65852702483835,28145,-63.91305607329372,-64.92880154502049,2610,-32.95903960442748,-37.465440293924374
-0.0002631578947368,0.0011842105263157,319996,-88.01685219372033,-88.00661859098739,319972,-88.01826673050657,-88.00703746492896,24,-69.15801200295643,-69.12755710089283,0,,
0.0013947368421052,0.001578947368421,318727,-72.51875758182389,-71.6221897704463,183087,-78.64485912353663,-77.0028576245189,132990,-64.87089064791878,-65.55709942651457,2650,-33.07735025068678,-37.745175116461354
-7.894736842105256e-05,0.0007894736842105,319996,-86.10183737191696,-86.09201472000402,319996,-86.10183737191696,-86.09201472000402,0,,,0,,
-0.0006315789473684,0.0059210526315789,318416,-93.87020224334344,-93.55601503063141,287863,-97.42809153655642,-95.86304536211827,27252,-63.63389056342178,-64.75055861948573,3301,-33.226542833789466,-38.05817333682133
0.0001052631578947,0.0039473684210526,318934,-86.19316821403261,-86.39009297796798,280533,-89.40892493710095,-88.54913511854566,36290,-64.4406813878876,-65.47701503073962,2111,-32.792820572278195,-37.10615868657575
0.0001052631578947,0.0051315789473684,318139,-88.43159313770252,-88.51274159488474,278047,-92.41188896350481,-91.17782537088468,36369,-63.69234158453652,-64.81046645686737,3723,-32.8400073897175,-37.32046174669024
0.0019473684210526,0.0,317726,-70.74918356309566,-69.6099879685416,155726,-79.98918351139281,-80.76208493849876,157142,-62.75668851421537,-62.75244113406816,4858,-33.089328689201686,-38.03247822293186
0.0012105263157894,0.0075,315659,-86.68085452029683,-86.4499682284194,255668,-93.41008282997169,-91.25887868496763,50005,-62.840577051416105,-63.81368597753222,9986,-33.77525982306279,-38.48426892581726
0.0002894736842105,0.0019736842105263,319942,-81.38653929220519,-81.36422525440815,297323,-82.52600309951643,-82.04078667130509,22512,-66.56668865690048,-67.21088390701196,107,-33.121865654641205,-36.862323954362466
0.0001052631578947,0.0027631578947368,319649,-84.19265016786156,-84.2141822856407,291937,-86.06817317710214,-85.37570454782396,27024,-65.23816595656743,-66.40528925408495,688,-32.87204054191178,-37.24930576743097
0.0013947368421052,0.0,319996,-66.97862386097412,-66.97862389193725,0,,,319996,-66.97862386097412,-66.97862389193725,0,,
0.0008421052631578,0.0047368421052631,317516,-83.81650634756575,-84.3193265868681,263181,-88.59825221350535,-87.50666223412544,49224,-63.53523042570395,-64.46125949184562,5111,-32.91861302607872,-37.2978966334444
0.0019473684210526,0.0047368421052631,316114,-79.39100559676059,-80.06348278613129,241447,-85.37696329297698,-84.18375535758106,66606,-63.30334542805812,-64.20096417784993,8061,-33.02494249270844,-37.544769938494134
0.0017631578947368,0.0043421052631578,316530,-79.18247000889595,-79.81978739228933,240965,-85.02234350529301,-83.94555530086443,68364,-63.44824600682441,-64.44983752095757,7201,-33.1401665258104,-37.69652012637134
0.0006578947368421,0.0031578947368421,318771,-81.0664837215145,-81.33871986897041,263892,-84.7980744656796,-83.95672580505621,52361,-64.56479720425605,-65.67646745370322,2518,-33.134737522531665,-37.66584407104541
-0.0008157894736842,0.0011842105263157,319996,-93.56107640820412,-93.55735629798119,319996,-93.56107640820412,-93.55735629798119,0,,,0,,
