ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
0.0210526315789473,0.011578947368421,313704,-55.422387774318686,-60.56084428328656,43028,-73.36858133517218,-72.69382935062401,179637,-62.009766136069814,-62.590678133435404,91039,-33.94230008325999,-33.07991530914929
0.0080263157894736,0.0031578947368421,319996,-69.74568685800052,-69.7447108114524,145212,-71.64462855342131,-71.3997037127473,174784,-68.16803031349156,-68.44725938403418,0,,
0.0094736842105263,0.0073684210526315,319068,-68.43705022948204,-68.48095495856887,128377,-74.50277024171001,-73.69598479114786,187550,-64.8271752368864,-65.55754914977291,3141,-36.069370144006164,-41.50600180984229
0.0196052631578947,0.0157894736842105,312979,-62.44028397865655,-64.83039306359828,91029,-75.53264094210849,-74.50693207477234,179325,-62.101238825404955,-62.830561427596415,42625,-35.90691412717933,-37.72943821942221
0.0225,0.0084210526315789,315214,-46.071549737369594,-35.449479139321554,9979,-71.98399234324135,-71.54555539057935,130085,-61.90931817137838,-62.49552864166278,175150,-32.8324040251114,-32.51171359177789
0.0094736842105263,0.0021052631578947,319996,-66.76526601183748,-66.7724176062999,3778,-70.46798371504147,-70.32319333486907,316218,-66.72102796250853,-66.7506345611219,0,,
0.0225,0.0010526315789473,313428,-57.482482551914465,-59.650316058783396,0,,,289434,-59.218833387503736,-60.15151820461833,23994,-36.537289264094674,-41.84862243550626
0.0036842105263157,0.0010526315789473,319996,-78.69168321492066,-78.68871397879892,319996,-78.69168321492066,-78.68871397879892,0,,,0,,
-0.0035526315789473,0.0147368421052631,319966,-91.06753748405447,-91.02514433829835,314755,-91.48267056541845,-91.22780628204836,5124,-66.51104657663329,-67.61567210970074,87,-35.461174092101395,-40.728308151722906
0.0007894736842105,0.0042105263157894,319996,-84.23726744490973,-84.22409243992041,319996,-84.23726744490973,-84.22409243992041,0,,,0,,
-0.0035526315789473,0.0010526315789473,319996,-91.94087128954796,-91.93622890290376,319996,-91.94087128954796,-91.93622890290376,0,,,0,,
0.006578947368421,0.0073684210526315,319905,-72.71714082658376,-72.73814399771635,225813,-75.26438540281195,-74.70817858236803,93783,-66.70792223602396,-67.42010740515921,309,-35.05244045976878,-40.14380474255081
