ou_mean,ou_std,NGF2_r,NGF2_cv,NGF3_r,NGF3_cv,NGF4_r,NGF4_cv,NGF5A_r,NGF5A_cv,NGF5B_r,NGF5B_cv,NGF6_r,NGF6_cv
0.03,0.03,194.39772727272728,0.6431613465221386,192.56916666666666,0.6365162898565042,192.79464285714286,0.6317653494784586,193.078125,0.6380374458898395,193.6875,0.6372276404615951,192.00986842105263,0.6360973387755059
-0.0047368421052631,0.0236842105263157,42.90909090909091,0.8345605157133545,42.54416666666667,0.8511061093610816,42.794642857142854,0.8313960113954215,42.3125,0.8234129266016509,42.989583333333336,0.8528203510047817,42.37171052631579,0.8464086004910483
-0.0236842105263157,0.0205263157894736,0.2727272727272727,0.7728757001461414,0.155,1.0045118889610753,0.16964285714285715,,0.171875,,0.171875,,0.125,
0.0173684210526315,0.0205263157894736,123.79545454545455,0.6229257469506266,122.83,0.6235672678236641,122.39285714285714,0.6194500034203119,122.234375,0.631604985499356,123.14583333333333,0.6208863570197884,122.86184210526316,0.6179108011572412
0.0205263157894736,0.0142105263157894,146.01136363636363,0.56356760477398,144.8725,0.5600079713959129,144.8125,0.5573415933120948,144.40625,0.5658901436191527,145.3125,0.5601604155349411,144.7434210526316,0.5604632440389802
0.0078947368421052,0.0031578947368421,44.88636363636363,0.49015019831699996,44.7325,0.48614431236905925,44.6875,0.4932380754870822,44.53125,0.4823220981387253,44.953125,0.4840565345678302,44.69736842105263,0.4822726678886797
-0.03,0.0110526315789473,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0110526315789473,0.0173684210526315,10.147727272727273,1.0395415738468146,9.265,1.0429332089012495,9.419642857142858,1.0418738337128104,9.5,1.1237926292576836,9.578125,1.0686767618571096,9.25328947368421,1.0619115846535367
0.0268421052631578,0.0221052631578947,184.39772727272728,0.6068258977599658,182.31083333333333,0.6029742580880861,182.5,0.5985883412934515,182.5,0.6041903528880691,183.21354166666666,0.6051345446971348,181.93421052631578,0.6050710066655289
0.0047368421052631,0.0142105263157894,54.47727272727273,0.7210500386282496,54.18416666666667,0.7126721811015357,54.24107142857143,0.6987749642828585,54.03125,0.6925315106940364,54.583333333333336,0.7028559709755324,53.98026315789474,0.7087055594727828
-0.0110526315789473,0.0031578947368421,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0078947368421052,0.0236842105263157,84.52272727272727,0.702856064692083,83.6425,0.6970395412165072,83.59821428571429,0.6955107891183573,82.703125,0.7051906262050349,84.234375,0.6916799847222338,83.67434210526316,0.700078243872859
-0.0236842105263157,0.0284210526315789,3.625,1.1456979613144247,3.2516666666666665,1.1207372153879305,3.392857142857143,1.0958512425135758,2.859375,1.0857369746457866,3.4166666666666665,1.2135426251493626,2.9440789473684212,1.134892743771519
-0.0268421052631578,0.0110526315789473,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.03,0.0110526315789473,236.625,0.40459292283438636,235.60333333333332,0.4046283428838647,235.64285714285714,0.4003989690717916,235.359375,0.40641132789803225,236.31770833333334,0.4041389696070407,235.3453947368421,0.4029792389364621
